Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
10/18/2009,Partly Cloudy,rain,16.17777778,16.17777778,0.9,5.957,159,15.4399,0,1007.38,Mostly cloudy until night.
10/19/2009,Mostly Cloudy,rain,15.83333333,15.83333333,0.93,6.3434,149,14.2324,0,1007.32,Mostly cloudy until night.
10/20/2009,Mostly Cloudy,rain,16.71111111,16.71111111,0.97,13.1054,121,15.5526,0,1006.86,Mostly cloudy throughout the day.
10/21/2009,Overcast,rain,16.26666667,16.26666667,0.97,5.474,192,6.6976,0,1009.54,Mostly cloudy throughout the day.
10/22/2009,Mostly Cloudy,rain,16.13888889,16.13888889,0.97,11.0446,270,14.6349,0,1007.4,Mostly cloudy throughout the day.
10/23/2009,Partly Cloudy,rain,16.08888889,16.08888889,0.97,3.0912,35,14.6349,0,1006.87,Mostly cloudy throughout the day.
10/24/2009,Mostly Cloudy,rain,15.55555556,15.55555556,0.96,2.7692,287,7.8246,0,1007.66,Mostly cloudy throughout the day.
10/25/2009,Partly Cloudy,rain,14.51666667,14.51666667,1,3.0268,83,4.9427,0,1007.73,Mostly cloudy throughout the day.
3/28/2010,Partly Cloudy,rain,22.8,22.8,0.84,4.6207,182,9.982,0,1017.94,Partly cloudy starting in the afternoon continuing until night.
3/29/2010,Partly Cloudy,rain,23.21666667,23.21666667,0.79,6.1824,169,15.8263,0,1017.58,Partly cloudy starting in the afternoon continuing until night.
3/30/2010,Clear,rain,22.23888889,22.23888889,0.85,2.7853,133,14.9569,0,1017.7,Partly cloudy starting in the afternoon continuing until night.
3/31/2010,Mostly Cloudy,rain,20.41666667,20.41666667,0.84,23.8602,339,15.6492,0,1008.14,Mostly cloudy throughout the day.
4/1/2010,Mostly Cloudy,rain,19.16111111,19.16111111,0.82,0.7728,121,9.982,0,1012.44,Mostly cloudy until night.
4/2/2010,Partly Cloudy,rain,17.08888889,17.08888889,0.93,7.9051,201,9.982,0,1014.1,Partly cloudy until evening.
4/3/2010,Partly Cloudy,rain,23.95555556,23.95555556,0.5,12.2843,229,11.2056,0,1014.77,Partly cloudy until evening.
4/4/2010,Partly Cloudy,rain,19.26666667,19.26666667,0.75,0.5474,291,10.3523,0,1015.04,Partly cloudy until evening.
4/5/2010,Partly Cloudy,rain,17.28888889,17.28888889,0.87,3.1073,63,9.982,0,1015.58,Partly cloudy until evening.
4/6/2010,Clear,rain,16.62222222,16.62222222,0.93,3.1395,148,15.8263,0,1015.88,Partly cloudy until evening.
4/7/2010,Clear,rain,16.67222222,16.67222222,0.87,3.3005,107,14.9569,0,1015.95,Partly cloudy until evening.
4/8/2010,Partly Cloudy,rain,15.07222222,15.07222222,0.93,2.2862,98,15.8263,0,1015.99,Partly cloudy throughout the day.
4/9/2010,Partly Cloudy,rain,14.51666667,14.51666667,0.93,3.0268,111,14.9086,0,1015.89,Partly cloudy throughout the day.
4/10/2010,Partly Cloudy,rain,17.73333333,17.73333333,0.84,9.1126,111,9.982,0,1012.44,Mostly cloudy until night.
4/11/2010,Mostly Cloudy,rain,18.23888889,18.23888889,0.81,6.2468,111,15.8263,0,1012.62,Mostly cloudy until night.
4/12/2010,Mostly Cloudy,rain,17.81666667,17.81666667,0.88,1.6261,289,14.9569,0,1013.45,Mostly cloudy until night.
4/13/2010,Mostly Cloudy,rain,17.71111111,17.71111111,0.84,12.9444,309,15.8263,0,1013.41,Partly cloudy until evening.
4/14/2010,Overcast,rain,17.2,17.2,0.9,3.0912,104,15.7297,0,1013.5,Partly cloudy until evening.
4/15/2010,Partly Cloudy,rain,15.30555556,15.30555556,0.9,2.6243,126,14.168,0,1015.55,Partly cloudy until evening.
4/16/2010,Mostly Cloudy,rain,16.55,16.55,0.93,3.2522,142,15.8263,0,1013.21,Partly cloudy until evening.
4/17/2010,Mostly Cloudy,rain,16.09444444,16.09444444,0.96,6.0053,338,14.9086,0,1013.21,Partly cloudy until evening.
4/18/2010,Mostly Cloudy,rain,15.55,15.55,0.93,2.4633,316,14.0875,0,1013.5,Partly cloudy until evening.
4/19/2010,Mostly Cloudy,rain,14.93333333,14.93333333,0.93,4.7334,191,9.9015,0,1013.79,Partly cloudy until evening.
4/20/2010,Partly Cloudy,rain,18.65555556,18.65555556,0.85,7.3738,223,10.3523,0,1014.13,Partly cloudy until evening.
4/21/2010,Partly Cloudy,rain,19.81111111,19.81111111,0.79,11.0768,270,11.2056,0,1014.61,Partly cloudy until evening.
4/22/2010,Partly Cloudy,rain,21.06111111,21.06111111,0.73,7.7924,264,11.2056,0,0,Partly cloudy until evening.
4/23/2010,Partly Cloudy,rain,22.20555556,22.20555556,0.63,11.1734,254,11.3988,0,1015.48,Partly cloudy until evening.
4/24/2010,Partly Cloudy,rain,22.75,22.75,0.57,12.558,279,11.4471,0,1015,Partly cloudy until evening.
4/25/2010,Partly Cloudy,rain,23.79444444,23.79444444,0.54,13.6045,279,11.4471,0,1015.18,Partly cloudy until evening.
4/26/2010,Partly Cloudy,rain,23.48333333,23.48333333,0.51,10.8353,255,15.3111,0,1015.29,Partly cloudy until evening.
4/27/2010,Partly Cloudy,rain,23.96111111,23.96111111,0.53,10.787,239,11.2056,0,1015.17,Partly cloudy until evening.
4/28/2010,Partly Cloudy,rain,24.95,24.95,0.5,10.8031,229,11.2056,0,1014.96,Partly cloudy until evening.
4/29/2010,Partly Cloudy,rain,23.95555556,23.95555556,0.53,12.3004,220,11.2056,0,1014.66,Partly cloudy until evening.
4/30/2010,Partly Cloudy,rain,23.86111111,23.86111111,0.54,3.0912,246,11.2056,0,1014.68,Partly cloudy until evening.
5/1/2010,Mostly Cloudy,rain,19.88333333,19.88333333,0.85,10.3684,329,15.6492,0,1008.38,Mostly cloudy throughout the day.
5/2/2010,Mostly Cloudy,rain,23.84444444,23.84444444,0.69,14.2646,301,11.27,0,1009.41,Mostly cloudy throughout the day.
5/3/2010,Mostly Cloudy,rain,17.87777778,17.87777778,0.86,5.9731,292,14.9569,0,1009.78,Mostly cloudy throughout the day.
5/4/2010,Clear,rain,18.78333333,18.78333333,0.85,9.3058,312,14.9569,0,1017.18,Partly cloudy starting in the afternoon.
5/5/2010,Clear,rain,19.97777778,19.97777778,0.93,3.2683,129,15.8263,0,1016.59,Partly cloudy starting in the afternoon.
5/6/2010,Clear,rain,20.99444444,20.99444444,0.88,6.3595,140,15.8263,0,1016.39,Partly cloudy starting in the afternoon.
5/7/2010,Clear,rain,19.98888889,19.98888889,0.88,4.7978,146,14.9569,0,1016.52,Partly cloudy starting in the afternoon.
5/8/2010,Clear,rain,18.86666667,18.86666667,0.97,0,0,15.7297,0,1016.34,Partly cloudy starting in the afternoon.
5/9/2010,Clear,rain,22.08888889,22.08888889,0.82,3.22,290,9.982,0,1016.64,Partly cloudy starting in the afternoon.
5/10/2010,Partly Cloudy,rain,16.81111111,16.81111111,0.92,6.5688,354,14.9569,0,1009.23,Mostly cloudy throughout the day.
5/11/2010,Mostly Cloudy,rain,19.37777778,19.37777778,0.9,10.1913,29,15.7297,0,1007.8,Mostly cloudy throughout the day.
5/12/2010,Overcast,rain,18.86666667,18.86666667,0.93,4.9105,280,14.812,0,1007.64,Mostly cloudy throughout the day.
5/13/2010,Mostly Cloudy,rain,18.88333333,18.88333333,0.93,5.8121,292,13.9426,0,1007.73,Mostly cloudy throughout the day.
5/14/2010,Partly Cloudy,rain,17.87222222,17.87222222,0.97,5.1198,280,10.8997,0,1008.14,Mostly cloudy throughout the day.
5/15/2010,Mostly Cloudy,rain,18.93888889,18.93888889,0.99,4.8783,254,10.8997,0,1009.1,Mostly cloudy throughout the day.
5/16/2010,Overcast,rain,20.08888889,20.08888889,0.92,9.7727,273,11.2056,0,1009.47,Mostly cloudy throughout the day.
5/17/2010,Overcast,rain,21.08888889,21.08888889,0.87,12.3326,318,11.27,0,1009.31,Mostly cloudy throughout the day.
5/18/2010,Mostly Cloudy,rain,22.17777778,22.17777778,0.81,12.7995,319,11.2056,0,1009.21,Mostly cloudy throughout the day.
5/19/2010,Mostly Cloudy,rain,23.53333333,23.53333333,0.71,16.1805,318,11.3988,0,1009.38,Mostly cloudy throughout the day.
5/20/2010,Partly Cloudy,rain,24.95555556,24.95555556,0.62,12.719,318,11.27,0,1009.02,Mostly cloudy throughout the day.
5/21/2010,Partly Cloudy,rain,25.92222222,25.92222222,0.58,10.7065,295,11.4471,0,1009,Mostly cloudy throughout the day.
5/22/2010,Mostly Cloudy,rain,24.96111111,24.96111111,0.62,15.8746,290,11.27,0,1008.75,Mostly cloudy throughout the day.
5/23/2010,Mostly Cloudy,rain,24.79444444,24.79444444,0.58,17.0338,319,11.27,0,1008.94,Mostly cloudy throughout the day.
5/24/2010,Mostly Cloudy,rain,23.75555556,23.75555556,0.62,20.1572,319,11.4471,0,1008.76,Mostly cloudy throughout the day.
5/25/2010,Mostly Cloudy,rain,22.12777778,22.12777778,0.68,21.8316,319,11.27,0,1008.95,Mostly cloudy throughout the day.
5/26/2010,Mostly Cloudy,rain,21.06111111,21.06111111,0.68,13.7172,329,11.2056,0,1008.93,Mostly cloudy throughout the day.
5/27/2010,Mostly Cloudy,rain,21.06666667,21.06666667,0.68,10.4489,329,10.3523,0,1009.29,Mostly cloudy throughout the day.
5/28/2010,Mostly Cloudy,rain,18.86666667,18.86666667,0.84,3.3649,290,9.982,0,1009.42,Mostly cloudy throughout the day.
5/29/2010,Mostly Cloudy,rain,18.26666667,18.26666667,0.84,6.4078,309,15.8263,0,1009.53,Mostly cloudy throughout the day.
5/30/2010,Partly Cloudy,rain,21.08888889,21.08888889,0.9,3.1878,110,15.8263,0,1017.18,Partly cloudy starting in the afternoon.
5/31/2010,Clear,rain,21.55,21.55,0.87,6.1502,120,15.8263,0,1016.9,Partly cloudy starting in the afternoon.
6/1/2010,Mostly Cloudy,rain,31.20555556,32.45555556,0.47,17.5168,183,11.2056,0,1012.44,Partly cloudy starting overnight continuing until night.
6/2/2010,Clear,rain,20.95555556,20.95555556,0.87,3.0751,121,15.8263,0,1016.78,Partly cloudy starting in the afternoon continuing until night.
6/3/2010,Partly Cloudy,rain,30.97222222,31.59444444,0.45,17.227,248,9.982,0,1018.15,Partly cloudy starting in the afternoon continuing until night.
6/4/2010,Partly Cloudy,rain,32.12777778,32.75,0.42,15.4399,220,9.982,0,1016.77,Partly cloudy starting in the afternoon continuing until night.
6/5/2010,Partly Cloudy,rain,32.12777778,32.22777778,0.39,17.3236,220,9.982,0,1017.07,Partly cloudy starting in the afternoon continuing until night.
6/6/2010,Partly Cloudy,rain,31.08333333,31.68888889,0.44,17.1626,238,9.982,0,1017.26,Partly cloudy starting in the afternoon continuing until night.
6/7/2010,Partly Cloudy,rain,31.01666667,31.62222222,0.44,12.3809,221,9.982,0,1017.23,Partly cloudy starting in the afternoon continuing until night.
6/8/2010,Partly Cloudy,rain,27.26666667,28.80555556,0.64,10.8031,162,9.982,0,1016.27,Partly cloudy starting in the afternoon continuing until night.
6/9/2010,Partly Cloudy,rain,25.45555556,25.45555556,0.68,0.8855,328,10.3523,0,1016.14,Partly cloudy starting in the afternoon continuing until night.
6/10/2010,Mostly Cloudy,rain,32.17222222,32.91111111,0.42,16.2932,211,9.982,0,1012.52,Partly cloudy starting overnight continuing until night.
6/11/2010,Mostly Cloudy,rain,32.54444444,33.17777778,0.4,12.3809,220,10.3523,0,1012.62,Partly cloudy starting overnight continuing until night.
6/12/2010,Mostly Cloudy,rain,31.03888889,31.62222222,0.44,10.1591,238,9.982,0,1012.44,Partly cloudy starting overnight continuing until night.
6/13/2010,Mostly Cloudy,rain,28.95555556,30.16666667,0.54,8.372,222,9.982,0,1012.65,Partly cloudy starting overnight continuing until night.
6/14/2010,Partly Cloudy,rain,26.47777778,26.47777778,0.64,7.7441,232,10.3523,0,1013.44,Partly cloudy starting overnight continuing until night.
6/15/2010,Partly Cloudy,rain,22.91666667,22.91666667,0.73,8.05,211,9.982,0,1014.17,Partly cloudy starting overnight continuing until night.
6/16/2010,Partly Cloudy,rain,23.38333333,23.38333333,0.73,6.7298,211,15.8263,0,1014.58,Partly cloudy starting overnight continuing until night.
6/17/2010,Partly Cloudy,rain,22.45,22.45,0.83,3.5098,249,14.9569,0,1015.15,Partly cloudy starting overnight continuing until night.
6/18/2010,Partly Cloudy,rain,22.6,22.6,0.77,6.0536,266,15.8263,0,1015.69,Partly cloudy starting in the afternoon continuing until night.
6/19/2010,Partly Cloudy,rain,19.98333333,19.98333333,0.9,3.5581,196,15.8263,0,1015.99,Partly cloudy starting in the afternoon continuing until night.
6/20/2010,Clear,rain,18.87222222,18.87222222,0.9,3.703,237,15.8263,0,1016.49,Partly cloudy starting in the afternoon continuing until night.
6/21/2010,Clear,rain,18.33888889,18.33888889,0.93,6.4078,176,15.8263,0,1016.69,Partly cloudy starting in the afternoon continuing until night.
6/22/2010,Clear,rain,18.85,18.85,0.93,5.6028,186,11.6886,0,1016.84,Partly cloudy starting in the afternoon continuing until night.
6/23/2010,Clear,rain,17.27777778,17.27777778,0.99,4.7978,174,11.2056,0,1017.27,Partly cloudy starting in the afternoon continuing until night.
6/24/2010,Clear,rain,19.91666667,19.91666667,0.87,4.9588,210,9.982,0,1017.3,Partly cloudy starting in the afternoon continuing until night.
6/25/2010,Clear,rain,23.6,23.6,0.74,7.9212,243,10.3523,0,1017.88,Partly cloudy starting in the afternoon continuing until night.
6/26/2010,Clear,rain,25.99444444,25.99444444,0.61,10.9319,238,9.982,0,1017.85,Partly cloudy starting in the afternoon continuing until night.
6/27/2010,Clear,rain,27.73333333,28.62222222,0.55,12.7029,237,9.982,0,1017.78,Partly cloudy starting in the afternoon continuing until night.
6/28/2010,Clear,rain,28.79444444,29.36666667,0.5,15.9068,230,9.982,0,1018.19,Partly cloudy starting in the afternoon continuing until night.
6/29/2010,Clear,rain,29.88333333,30.38888889,0.47,20.2538,259,9.982,0,1018.67,Partly cloudy starting in the afternoon continuing until night.
6/30/2010,Partly Cloudy,rain,31.91666667,32.42222222,0.41,11.2539,255,10.3523,0,1017.78,Partly cloudy starting in the afternoon continuing until night.
7/1/2010,Partly Cloudy,rain,20.78333333,20.78333333,0.7,14.812,148,9.982,0,1012.65,Partly cloudy until morning.
7/2/2010,Clear,rain,27.87222222,29.07222222,0.58,9.177,170,9.982,0,1011.65,Partly cloudy until morning.
7/3/2010,Clear,rain,18.84444444,18.84444444,0.9,7.9856,159,7.1323,0,1012.47,Partly cloudy starting overnight continuing until night.
7/4/2010,Clear,rain,24.95,24.95,0.69,16.0195,180,9.9015,0,0,Partly cloudy starting overnight continuing until night.
7/5/2010,Mostly Cloudy,rain,25,25,0.74,11.1573,179,9.982,0,1013.17,Partly cloudy starting overnight continuing until night.
7/6/2010,Mostly Cloudy,rain,27.3,29.12777778,0.67,13.7816,180,9.982,0,1014,Partly cloudy starting overnight continuing until night.
7/7/2010,Mostly Cloudy,rain,27.96666667,29.62777778,0.62,16.0034,170,9.982,0,1013.21,Partly cloudy starting overnight continuing until night.
7/8/2010,Mostly Cloudy,rain,30.11666667,31.27222222,0.5,17.388,162,9.982,0,1012.98,Partly cloudy starting overnight continuing until night.
7/9/2010,Mostly Cloudy,rain,31.04444444,31.68888889,0.45,23.667,181,9.982,0,1012.5,Partly cloudy starting overnight continuing until night.
7/10/2010,Partly Cloudy,rain,22.73333333,22.73333333,0.67,15.4721,159,9.982,0,1012.39,Partly cloudy until morning.
7/11/2010,Partly Cloudy,rain,26.01666667,26.01666667,0.55,16.8567,179,9.982,0,1012.47,Partly cloudy until morning.
7/12/2010,Clear,rain,26.12777778,26.12777778,0.58,13.2825,189,15.2628,0,1012.91,Partly cloudy until morning.
7/13/2010,Clear,rain,28.83888889,29.61111111,0.51,9.66,177,9.982,0,0,Partly cloudy until morning.
7/14/2010,Partly Cloudy,rain,29.00555556,29.75,0.51,10.8031,197,9.982,0,1012.36,Partly cloudy until morning.
7/15/2010,Clear,rain,31.03333333,31.71111111,0.45,7.6475,201,10.3523,0,1012.33,Partly cloudy until morning.
7/16/2010,Clear,rain,31.13333333,30.6,0.36,11.1734,160,16.0517,0,1011.95,Partly cloudy until morning.
7/17/2010,Clear,rain,31.13333333,31.26111111,0.41,11.27,186,9.982,0,1011.74,Partly cloudy until morning.
7/18/2010,Partly Cloudy,rain,31.21111111,31.32777778,0.41,10.7709,165,10.3523,0,1011.73,Partly cloudy until morning.
7/19/2010,Clear,rain,30.02222222,30.70555556,0.48,11.0768,162,9.982,0,1011.45,Partly cloudy until morning.
7/20/2010,Partly Cloudy,rain,25.40555556,25.40555556,0.66,7.9695,168,9.982,0,1011.99,Partly cloudy until morning.
7/21/2010,Partly Cloudy,rain,22.75555556,22.75555556,0.79,4.6207,178,9.982,0,1012.36,Partly cloudy until morning.
7/22/2010,Partly Cloudy,rain,22.68888889,22.68888889,0.79,6.5849,150,15.8263,0,1012.47,Partly cloudy until morning.
7/23/2010,Clear,rain,21.2,21.2,0.84,6.5044,132,14.9569,0,1012.57,Partly cloudy until morning.
7/24/2010,Clear,rain,21.55,21.55,0.81,6.3917,152,15.8263,0,1012.66,Partly cloudy starting overnight continuing until night.
7/25/2010,Clear,rain,21.43888889,21.43888889,0.82,10.8353,150,15.8263,0,1012.39,Partly cloudy starting overnight continuing until night.
7/26/2010,Partly Cloudy,rain,19.50555556,19.50555556,0.92,2.898,211,14.9569,0,1015.42,Partly cloudy starting overnight continuing until night.
7/27/2010,Partly Cloudy,rain,19.86111111,19.86111111,0.88,13.4918,140,15.8263,0,1012.38,Partly cloudy starting overnight continuing until night.
7/28/2010,Partly Cloudy,rain,19.33333333,19.33333333,0.87,10.948,150,15.8263,0,1012.48,Partly cloudy starting overnight continuing until night.
7/29/2010,Partly Cloudy,rain,18.75,18.75,0.91,10.1591,147,14.8764,0,1012.44,Partly cloudy starting overnight continuing until night.
7/30/2010,Mostly Cloudy,rain,19.91111111,19.91111111,0.87,10.9963,150,9.8049,0,1012.85,Partly cloudy starting overnight continuing until night.
7/31/2010,Partly Cloudy,rain,22.10555556,22.10555556,0.81,14.49,168,9.8371,0,1012.81,Partly cloudy starting overnight continuing until night.
8/1/2010,Partly Cloudy,rain,17.84444444,17.84444444,0.8,12.3326,136,14.9569,0,1012.82,Partly cloudy throughout the day.
8/2/2010,Mostly Cloudy,rain,12.75555556,12.75555556,0.84,11.0446,270,11.0768,0,1012.02,Mostly cloudy throughout the day.
8/3/2010,Partly Cloudy,rain,20.42777778,20.42777778,0.7,10.3362,112,14.9569,0,1012.66,Partly cloudy throughout the day.
8/4/2010,Clear,rain,19.87777778,19.87777778,0.85,10.143,139,14.9569,0,1012.55,Partly cloudy until morning.
8/5/2010,Partly Cloudy,rain,17.22222222,17.22222222,0.84,13.9265,138,15.8263,0,1012.09,Partly cloudy until morning.
8/6/2010,Partly Cloudy,rain,16.64444444,16.64444444,0.87,14.3451,138,15.8263,0,1012.11,Partly cloudy until morning.
8/7/2010,Partly Cloudy,rain,16.55,16.55,0.88,10.0142,146,14.9569,0,1012.39,Partly cloudy until morning.
8/8/2010,Clear,rain,16.09444444,16.09444444,0.87,9.4829,149,8.1305,0,1012.38,Partly cloudy until morning.
8/9/2010,Partly Cloudy,rain,17.66666667,17.66666667,0.84,10.9963,131,9.982,0,1012.66,Partly cloudy until morning.
8/10/2010,Partly Cloudy,rain,14.44444444,14.44444444,0.93,3.1556,138,14.9086,0,1015.98,Partly cloudy throughout the day.
8/11/2010,Partly Cloudy,rain,13.88888889,13.88888889,0.96,3.1234,128,14.9086,0,1015.71,Partly cloudy throughout the day.
8/12/2010,Mostly Cloudy,rain,14.43333333,14.43333333,0.9,5.6028,121,14.0875,0,1015.63,Partly cloudy throughout the day.
8/13/2010,Mostly Cloudy,rain,14.92777778,14.92777778,0.87,4.6207,129,11.0446,0,1015.59,Partly cloudy throughout the day.
8/14/2010,Partly Cloudy,rain,17.04444444,17.04444444,0.82,8.9999,149,11.2056,0,1015.49,Partly cloudy throughout the day.
8/15/2010,Partly Cloudy,rain,18.78888889,18.78888889,0.78,8.694,153,11.0285,0,1015.64,Partly cloudy throughout the day.
8/16/2010,Partly Cloudy,rain,21.16111111,21.16111111,0.73,12.3004,140,11.2056,0,1015.46,Partly cloudy throughout the day.
8/17/2010,Partly Cloudy,rain,23.86666667,23.86666667,0.62,12.7029,120,11.2056,0,1015.35,Partly cloudy throughout the day.
8/18/2010,Partly Cloudy,rain,24.96666667,24.96666667,0.56,15.3594,146,10.3523,0,1015.21,Partly cloudy throughout the day.
8/19/2010,Partly Cloudy,rain,26.13333333,26.13333333,0.47,14.4417,130,10.0464,0,1014.56,Partly cloudy throughout the day.
8/20/2010,Partly Cloudy,rain,27.22222222,27.26111111,0.44,15.8907,149,10.0464,0,1014.36,Partly cloudy throughout the day.
8/21/2010,Partly Cloudy,rain,27.73888889,27.35555556,0.39,14.6349,140,10.4006,0,1014.11,Partly cloudy throughout the day.
8/22/2010,Partly Cloudy,rain,27.77777778,27.5,0.4,15.9229,150,9.982,0,1013.56,Partly cloudy throughout the day.
8/23/2010,Partly Cloudy,rain,27.8,27.4,0.39,15.778,169,9.982,0,1013.07,Partly cloudy throughout the day.
8/24/2010,Partly Cloudy,rain,27.87222222,27.37777778,0.37,13.5723,149,10.3523,0,1012.83,Partly cloudy throughout the day.
8/25/2010,Mostly Cloudy,rain,26.15555556,26.15555556,0.43,10.7226,138,9.982,0,1012.55,Partly cloudy throughout the day.
8/26/2010,Mostly Cloudy,rain,23.97777778,23.97777778,0.54,7.9856,121,9.982,0,1012.46,Partly cloudy throughout the day.
8/27/2010,Mostly Cloudy,rain,22.57222222,22.57222222,0.58,10.6421,118,10.3523,0,1012.52,Partly cloudy throughout the day.
8/28/2010,Mostly Cloudy,rain,21.13888889,21.13888889,0.6,10.8997,110,9.982,0,1012.58,Partly cloudy throughout the day.
8/29/2010,Partly Cloudy,rain,20.43888889,20.43888889,0.67,10.9319,110,15.8263,0,1012.41,Partly cloudy throughout the day.
8/30/2010,Partly Cloudy,rain,19.35555556,19.35555556,0.74,11.0124,139,15.8263,0,1012.6,Partly cloudy until morning.
